web-scraper-order,web-scraper-start-url,category-link,category-link-href,subcategory-link,subcategory-link-href,product-link,product-link-href,name,price,description,image
"1720903947-158","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Engagement Rings","https://mejuri.com/ca/en/category/rings/engagement-rings","Slim Diamond Eternity Band","https://mejuri.com/ca/en/shop/products/slim-diamond-eternity-band-white-gold?qID=2ae55ca7f0aebc82fa57c407d7d89ff6","Slim Diamond Eternity Band","From C$798","Finding a ring you’ll love for a lifetime is something to celebrate. Here it is: a slimmed down style handcrafted in recycled 14k solid gold, featuring 47-60 responsibly sourced diamonds for an average carat weight of 0.248ct. Each diamond is hand-set in a basket of open prongs to enhance the sparkle.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/24290/original/0_Ultra_Thin_Eternity_Band_WG_FrontView.jpg?1647628806"
"1720903952-159","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Engagement Rings","https://mejuri.com/ca/en/category/rings/engagement-rings","Slim Diamond Eternity Band","https://mejuri.com/ca/en/shop/products/slim-diamond-eternity-band?qID=2ae55ca7f0aebc82fa57c407d7d89ff6","Slim Diamond Eternity Band","From C$798","Finding a ring you’ll love for a lifetime is something to celebrate. Here it is: a slimmed down style handcrafted in recycled 14k solid gold, featuring 47-60 responsibly sourced diamonds for an average carat weight of 0.248ct. Each diamond is hand-set in a basket of open prongs to enhance the sparkle.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/24285/original/0_Ultra_Thin_Eternity_Band_YG_FrontView.jpg?1647628345"
"1720903958-160","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Engagement Rings","https://mejuri.com/ca/en/category/rings/engagement-rings","3mm Bold Diamond Eternity Band","https://mejuri.com/ca/en/shop/products/3mm-bold-diamond-eternity-band?qID=2ae55ca7f0aebc82fa57c407d7d89ff6","3mm Bold Diamond Eternity Band","From C$5200","Finding a ring you’ll love for a lifetime is something to celebrate. Here it is: a bold ring handcrafted in 14k solid gold featuring as many as 22 round brilliant cut diamonds. Each diamond is hand-set in a basket of open prongs to enhance the sparkle.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/27517/original/3-SignatureStackersII_BoldEternityBand3mm_YG_ENGRAVED_019_ALT.jpg?1669397596"
"1720903963-161","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Engagement Rings","https://mejuri.com/ca/en/category/rings/engagement-rings","Baguette Diamond Half Eternity Band","https://mejuri.com/ca/en/shop/products/baguette-diamond-half-eternity-band?qID=2ae55ca7f0aebc82fa57c407d7d89ff6","Baguette Diamond Half Eternity Band","C$998","The second best thing after an actual baguette? Eight baguette diamonds set in a timeless band. Handcrafted in 14k solid gold featuring eight Kimberley Process compliant diamonds.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/20971/original/0_BaguetteDiamondHalfEternityBand_YG_Side_Hero.jpg?1630017934"
"1720903975-162","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Round Gemstone Stacker Ring","https://mejuri.com/ca/en/shop/products/round-gemstone-stacker-ring-white-topaz?qID=b6e37172b0903110ab5b519f769d6412","Round Gemstone Stacker Ring","C$98","Curating a well-rounded ring stack is easy. Just add this gem. Handcrafted in 18k gold vermeil featuring a white topaz gemstone.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/32046/original/0-MOSAICRINGS-GemstoneStackerWhiteTopaz-V-Angled_024.jpg?1711029339"
"1720903981-163","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Charlotte Slim Ring","https://mejuri.com/ca/en/shop/products/charlotte-slim-ring-silver?qID=b6e37172b0903110ab5b519f769d6412","Charlotte Slim Ring","C$88","A sweet addition to your patisserie, inspired by the iconic French dessert. Turns out you can have your cake and eat it too.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/29582/original/0-SUMMERCHARLOTTE_CharlotteSlimRing4mmSilver_SS_ANGLED_006.jpg?1686059352"
"1720903986-164","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Pavé Diamond Soft Charlotte Ring","https://mejuri.com/ca/en/shop/products/pave-diamond-soft-charlotte-ring-white-gold?qID=b6e37172b0903110ab5b519f769d6412","Pavé Diamond Soft Charlotte Ring","C$2700","When you need a clear-cut statement, here’s a plush and elevated take on our iconic Charlotte collection. This pavé diamond-encrusted ring is handcrafted in 14k solid gold featuring as many as 72 diamonds (GH color, SI-2 clarity) in alternating cushions, with an average total carat weight of 0.55 - 0.70ct. Style it with the Soft Charlotte Ring to complete your stack.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/32796/original/0-CharlotteCushionPaveDiamonds_ring_wg_hero.jpg?1720543910"
"1720903993-165","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Baguette Emerald Half Eternity Band","https://mejuri.com/ca/en/shop/products/baguette-emerald-half-eternity-band?qID=b6e37172b0903110ab5b519f769d6412","Baguette Emerald Half Eternity Band","C$778","The second best thing after an actual baguette? Eight baguette emeralds set in a timeless band. Handcrafted in 14k solid gold featuring responsibly sourced gemstones. All natural emeralds have inclusions that add distinct character—so, no two gems are alike.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/24764/original/0_EmeraldBaguetteHalfEternityBand_Ring_YG_Hero.jpg?1650660866"
"1720903999-166","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Lace Gemstone Ring","https://mejuri.com/ca/en/shop/products/lace-gemstone-ring-emerald?qID=b6e37172b0903110ab5b519f769d6412","Lace Gemstone Ring","C$568","Intricate details keep things interesting—and this ring has it all figured out. Handcrafted in 14k gold featuring 13 round-cut emeralds, and a single shared prong setting that gives a floating gemstone effect. Plus, the graduating size of natural gemstones around the band adds impact and dimension.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/31069/original/0-DIAMONDLACE-SingleBandGemstoneRingEmerald-14K-Angled_146.jpg?1700077201"
"1720904005-167","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Twist Ring","https://mejuri.com/ca/en/shop/products/twist-ring-white-gold?qID=b6e37172b0903110ab5b519f769d6412","Twist Ring","C$148","This is a twist on a good old classic (get it). The 1.3 mm band makes it easy to wear on a daily basis, and the twisted pattern is a pleasant surprise. It is Handcrafted in 14k white gold finished in rhodium plating, making it easy for it to withstand your every day.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/17149/original/Twist_ring_wg_hero_0195.jpg?1605794671"
"1720904010-168","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Wishbone Stacker Set","https://mejuri.com/ca/en/shop/products/wishbone-stacker-set-white-gold?qID=b6e37172b0903110ab5b519f769d6412","Wishbone Stacker Set","C$568","It takes two to start a perfect ring stack. Tame the fates with two good luck charms handcrafted in 14k solid gold and one set with pavé diamonds.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/28152/original/Wishbone_ring_wg_pair.jpg?1674763697"
"1720904015-169","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Diamond Double Stacker Ring","https://mejuri.com/ca/en/shop/products/diamond-double-stacker-ring?qID=b6e37172b0903110ab5b519f769d6412","Diamond Double Stacker Ring","C$528","Double the stares, double the impact. That’s what happens when you sandwich a sparkler between two sleek bands. Handcrafted in 14k gold featuring a responsibly sourced diamond.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30413/original/0-DiamondDoubleShankStackerRing-14k-Angled_537.jpg?1696637821"
"1720904021-170","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Charlotte Ring","https://mejuri.com/ca/en/shop/products/charlotte-ring?qID=b6e37172b0903110ab5b519f769d6412","Charlotte Ring","C$868","A sweet addition to your patisserie, inspired by the iconic French dessert. Turns out you can have your cake and eat it too.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/32784/original/0-Charlotte_Ring_YG_Hero.jpg?1720543621"
"1720904027-171","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Diamonds Line Ring","https://mejuri.com/ca/en/shop/products/diamonds-line-ring-white?qID=b6e37172b0903110ab5b519f769d6412","Diamonds Line Ring","C$348","This is how we do maximalism, six responsibly sourced diamonds next to each other. The ring has a prong setting to allow light to pass through and give it that extra shine. This 14k solid gold ring is perfect for everyday wear, alone or stacked.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/16827/original/DiamondsLine_ring_wg_hero_0356.jpg?1605794035"
"1720904032-172","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Diamonds Open Ring","https://mejuri.com/ca/en/shop/products/diamonds-open-ring-white-gold?qID=b6e37172b0903110ab5b519f769d6412","Diamonds Open Ring","C$268","Two is better than one. With a bezel setting these 0.03 carat responsibly sourced diamonds dance. The open design makes this ring stand out even when stacked with friends, like the Stacker, Twist or Beaded Rings.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/16831/original/DiamondsOpen_ring_WG_hero.jpg?1605794042"
"1720904038-173","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Diamonds Team Ring","https://mejuri.com/ca/en/shop/products/diamonds-team-ring-white-gold?qID=b6e37172b0903110ab5b519f769d6412","Diamonds Team Ring","C$528","The daintiest statement you’ll ever see. Pairs well with any of our Stacker Rings and upgrades every outfit. Handcrafted in 14k white gold finished in rhodium plating and set with 15 responsibly sourced diamonds.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/16841/original/DiamondsTeam_ring_wg_hero_0360.jpg?1605794060"
"1720904045-174","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Baguette Emerald Open Ring","https://mejuri.com/ca/en/shop/products/baguette-emerald-open-ring?qID=b6e37172b0903110ab5b519f769d6412","Baguette Emerald Open Ring","C$398","The second best thing after an actual baguette? A tapered baguette ring. Each baguette emerald is handcrafted with fewer, incredibly precise cuts. Handcrafted in 14k solid gold featuring responsibly sourced gemstones. All natural emeralds have inclusions that add distinct character—so, no two gems are alike.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/24770/original/0_EmeraldBaguetteOpenRing_YG_Hero.jpg?1650904973"
"1720904051-175","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Diamonds Band","https://mejuri.com/ca/en/shop/products/diamonds-band?qID=b6e37172b0903110ab5b519f769d6412","Diamonds Band","C$568","However big or small the occasion–treat yourself or them whenever.
Handcrafted in 14k solid gold with diamonds, hold on to it forever, and ever.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30668/original/0-DiamondsBand-14k-Front_196.jpg?1698076816"
"1720904057-176","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Round Gemstone Stacker Ring","https://mejuri.com/ca/en/shop/products/round-gemstone-stacker-ring-garnet?qID=b6e37172b0903110ab5b519f769d6412","Round Gemstone Stacker Ring","C$98","Curating a well-rounded ring stack is easy. Just add this gem. Handcrafted in 18k gold vermeil featuring a garnet gemstone.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/32028/original/0-MOSAICRINGS-GemstoneStackerGarnet-V-Angled_009.jpg?1710784331"
"1720904062-177","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Round Gemstone Stacker Ring","https://mejuri.com/ca/en/shop/products/round-gemstone-stacker-ring-london-blue-topaz?qID=b6e37172b0903110ab5b519f769d6412","Round Gemstone Stacker Ring","C$98","Curating a well-rounded ring stack is easy. Just add this gem. Handcrafted in gold vermeil featuring a London blue topaz gemstone.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/32038/original/0-MOSAICRINGS-GemstoneStackerLondonBlueTopaz-V-Angled_012.jpg?1710948867"
"1720904067-178","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Pearl Half Eternity Ring","https://mejuri.com/ca/en/shop/products/pearl-half-eternity-ring?qID=b6e37172b0903110ab5b519f769d6412","Pearl Half Eternity Ring","C$328","You’ll be eternally pearlescent. Especially when wearing this stack of pearls that’s handcrafted in recycled 14k solid gold.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/25217/original/0_PearlHalfEternityRing_YG_Hero.jpg?1654628888"
"1720904073-179","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Patra Chunky Ring","https://mejuri.com/ca/en/shop/products/patra-chunky-ring?qID=b6e37172b0903110ab5b519f769d6412","Patra Chunky Ring","C$128","Points will be made. Build your look with the strongest shape—and let it embolden everything else. Handcrafted in 18k gold vermeil.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30029/original/0-NEWICONI_TextureBand9mm_V_Angled_023.jpg?1692646302"
"1720904079-180","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Charlotte Bold Ring","https://mejuri.com/ca/en/shop/products/charlotte-bold-ring-silver?qID=b6e37172b0903110ab5b519f769d6412","Charlotte Bold Ring","C$128","A sweet addition to your patisserie, inspired by the iconic French dessert. Turns out you can have your cake and eat it too. Handcrafted in 925 sterling silver.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/32779/original/0-CharlotteBold_Ring_SS_Hero.jpg?1720543395"
"1720904085-181","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Pavé Diamond Wishbone Ring","https://mejuri.com/ca/en/shop/products/pave-diamond-wishbone-ring?qID=b6e37172b0903110ab5b519f769d6412","Pavé Diamond Wishbone Ring","C$398","Part stacker, part statement, all charm. Keep this good Wishbone Ring in close range for an extra dose of fortune. Handcrafted in 14k solid gold and set with pavé diamonds.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/19676/original/0_WishbonePave_ring_yg_hero.jpg?1617385867"
"1720904090-182","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Solo Diamond Ring","https://mejuri.com/ca/en/shop/products/solo-diamond-ring?qID=b6e37172b0903110ab5b519f769d6412","Solo Diamond Ring","C$328","The ring that's perfect for all occasions. Even when you don't have one.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/26994/original/lundi_1.jpeg?1667830190"
"1720904096-183","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Bezel Lab Grown Diamond Zig-Zag Ring","https://mejuri.com/ca/en/shop/products/bezel-lab-grown-diamond-zig-zag-ring?qID=b6e37172b0903110ab5b519f769d6412","Bezel Lab Grown Diamond Zig-Zag Ring","C$548","A sparkling classic, made by science. With the same physical and chemical properties as natural diamonds, lab grown diamonds are a solid alternative for those seeking higher carat weights at a great value. Handcrafted in 14k solid gold, featuring bezel-set, ethically and responsibly produced lab grown diamonds.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/31853/original/0-LABGROWNDIAMONDSBEZEL-BabyBezelScatteredRing-14K-Angled_329.jpg?1709931744"
"1720904102-184","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Diamonds Team Ring","https://mejuri.com/ca/en/shop/products/diamonds-team-ring?qID=b6e37172b0903110ab5b519f769d6412","Diamonds Team Ring","C$528","The daintiest statement you’ll ever see. Pairs well with any of our Stacker Rings and upgrades every outfit. Handcrafted in 14k solid gold with 15 responsibly sourced diamonds.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30705/original/0-DiamondsTeamRing-14k-Angled_117.jpg?1698166311"
"1720904107-185","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Diamonds Open Ring","https://mejuri.com/ca/en/shop/products/diamonds-open-stackable-ring?qID=b6e37172b0903110ab5b519f769d6412","Diamonds Open Ring","C$268","Two is better than one. With a bezel setting these 0.03 carat Kimberly Process diamonds dance. The open design makes this ring stand out even when stacked with friends, like the Stacker, Twist or Beaded Rings.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30696/original/0-DiamondsOpenRing-14K-Angled_603.jpg?1698165983"
"1720904115-186","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Dot Ring","https://mejuri.com/ca/en/shop/products/dot-ring?qID=b6e37172b0903110ab5b519f769d6412","Dot Ring","C$278","Dot your I’s and stack them too. Perfect for your regular rotation of stackers.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30711/original/0-DotRing-14k-Angled_092.jpg?1698166588"
"1720904122-187","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Beaded Ring","https://mejuri.com/ca/en/shop/products/beaded-ring-white-gold?qID=b6e37172b0903110ab5b519f769d6412","Beaded Ring","C$148","The Beaded Ring creates a big enough statement to wear alone, but it also plays well with others. It is Handcrafted in 14k white gold finished in rhodium plating and is 1.3 mm thick which makes it durable to wear through any activity, from morning runs to swimming laps.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/16704/original/Beaded_ring_wg_hero_2015.jpg?1605793796"
"1720904128-188","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Bold Stacker","https://mejuri.com/ca/en/shop/products/bold-stacker?qID=b6e37172b0903110ab5b519f769d6412","Bold Stacker","C$328","You can’t go wrong with this basic piece. Handcrafted in 14k solid gold, you can wear it all day without taking it off. Pairs well with our other Stacker rings for the perfect contrast.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30636/original/0-BoldStacker-14k-Angled_001.jpg?1697738866"
"1720904134-189","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Pearl Slim Stacker Ring","https://mejuri.com/ca/en/shop/products/pearl-slim-stacker-ring?qID=b6e37172b0903110ab5b519f769d6412","Pearl Slim Stacker Ring","C$208","It’s easy, effortless, and elevated. In other words, it’s everything you’d want your next stacker ring to be. Handcrafted in 14k solid gold and set with a freshwater pearl gemstone, where no two pearls look alike.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/26476/original/0-14KStackingRings_TrillionStackerPearl_Angled_14K_010.jpg?1664301717"
"1720904140-190","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Wishbone Ring","https://mejuri.com/ca/en/shop/products/wishbone-ring?qID=b6e37172b0903110ab5b519f769d6412","Wishbone Ring","C$188","Tame the fates with a good luck charm that doubles as the perfect stacker. Handcrafted in 14k solid gold.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/19680/original/0_Wishbone_ring_yg_hero.jpg?1617386924"
"1720904146-191","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Stacker Ring","https://mejuri.com/ca/en/shop/products/stacker-ring-white-gold?qID=b6e37172b0903110ab5b519f769d6412","Stacker Ring","C$98","The Stacker is the white tee of rings. It is everyone's go-to because there's nothing it can't go with (trust us). Handcrafted in 14k white gold finished in rhodium plating, this essential is the perfect starter ring or addition to anyone's collection.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/17090/original/Stacker_ring_wg_hero0371-Edit-Edit.jpg?1605794545"
"1720904153-192","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Pavé Diamond Bold Half Eternity Ring","https://mejuri.com/ca/en/shop/products/pave-diamond-bold-half-eternity-ring?qID=b6e37172b0903110ab5b519f769d6412","Pavé Diamond Bold Half Eternity Ring","C$928","Finding a ring you’ll love for a lifetime is something to celebrate. Here it is: a bold ring handcrafted in 14k solid gold featuring as many as 79 diamonds.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/27012/original/0-SignatureStackersII_BoldPaveStackerhalfpave_YG_FRONT_054.jpg?1667838427"
"1720904158-193","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Pearl and Diamond Stacker Ring","https://mejuri.com/ca/en/shop/products/pearl-diamond-stacker-ring?qID=b6e37172b0903110ab5b519f769d6412","Pearl and Diamond Stacker Ring","C$348","Extra stackable, extra loveable. This piece has it all (including a duo of your favorite gems). Handcrafted in 14k gold featuring a freshwater pearl and a responsibly sourced diamond.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30423/original/0-DiamondPearlStackerRing-14k-Angled_597.jpg?1696640110"
"1720904163-194","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Pavé Diamond Soft Charlotte Ring","https://mejuri.com/ca/en/shop/products/pave-diamond-soft-charlotte-ring?qID=b6e37172b0903110ab5b519f769d6412","Pavé Diamond Soft Charlotte Ring","C$2700","When you need a clear-cut statement, here’s a plush and elevated take on our iconic Charlotte collection. This pavé diamond-encrusted ring is handcrafted in 14k solid gold featuring as many as 72 diamonds (GH color, SI-2 clarity) in alternating cushions, with an average total carat weight of 0.55 - 0.70ct Style it with the Soft Charlotte Ring to complete your stack.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/32790/original/0-CharlotteCushionPaveDiamonds_ring_yg_hero.jpg?1720543791"
"1720904168-195","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Diamonds Line Ring","https://mejuri.com/ca/en/shop/products/diamonds-line-ring?qID=b6e37172b0903110ab5b519f769d6412","Diamonds Line Ring","C$348","This is how we do maximalism, six responsibly sourced diamonds next to each other. The ring has a prong setting to allow light to pass through and give it that extra shine. This 14k solid gold ring is perfect for everyday wear, alone or stacked.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30685/original/0-DiamondsLineRing-14K-Angled_587.jpg?1698165647"
"1720904173-196","https://mejuri.com/ca/en","Rings","https://mejuri.com/ca/en/category/rings","Stackable Rings","https://mejuri.com/ca/en/category/rings/stackable-rings","Patra Pavé Diamond Ring","https://mejuri.com/ca/en/shop/products/patra-pave-diamond-ring?qID=b6e37172b0903110ab5b519f769d6412","Patra Pavé Diamond Ring","C$2000","Points will be made. Build your look with the strongest shape—and let it embolden everything else. Handcrafted in 14k gold featuring responsibly-sourced diamonds.","https://static.mejuri.com/mejuri-com/image/fetch/c_scale,f_auto,q_60,w_230/https://static.mejuri.com/legacy-front/production/system/spree/products/30089/original/0-NEWICONI_CleoTexturePaveDiamondBand_14K_Angled_009.jpg?1693254821"
